file,real_time,predicted_time,error,abs_error
05020509.mseed,30.700000047683716,30.439056,-0.2609436511993408,0.2609436511993408
05301017.mseed,30.200000047683716,30.460644,0.26064372062683105,0.26064372062683105
04100031.mseed,30.59999990463257,30.339735,-0.26026487350463867,0.26026487350463867
05010048.mseed,30.200000047683716,30.45996,0.2599608898162842,0.2599608898162842
12160018.mseed,30.299999952316284,30.041697,-0.2583034038543701,0.2583034038543701
05090145.mseed,30.700000047683716,30.442467,-0.25753331184387207,0.25753331184387207
11201101.mseed,30.200000047683716,30.456074,0.2560737133026123,0.2560737133026123
03230509.mseed,30.799999952316284,30.547043,-0.2529571056365967,0.2529571056365967
12100006.mseed,30.700000047683716,30.447605,-0.2523949146270752,0.2523949146270752
05081552.mseed,30.59999990463257,30.350262,-0.24973821640014648,0.24973821640014648
05011021.mseed,30.700000047683716,30.451782,-0.24821782112121582,0.24821782112121582
04300931.mseed,30.09999990463257,30.348095,0.24809503555297852,0.24809503555297852
03020205.mseed,30.700000047683716,30.453543,-0.24645733833312988,0.24645733833312988
02180915.mseed,30.299999952316284,30.544418,0.24441838264465332,0.24441838264465332
05010354.mseed,30.200000047683716,30.44403,0.24403071403503418,0.24403071403503418
04301131.mseed,30.700000047683716,30.456093,-0.24390721321105957,0.24390721321105957
12301351.mseed,30.09999990463257,30.343601,0.24360132217407227,0.24360132217407227
01201233.mseed,30.799999952316284,30.557274,-0.24272608757019043,0.24272608757019043
03090407.mseed,30.700000047683716,30.459229,-0.24077153205871582,0.24077153205871582
05022351.mseed,30.59999990463257,30.359798,-0.24020147323608398,0.24020147323608398
05010642.mseed,30.700000047683716,30.459927,-0.24007344245910645,0.24007344245910645
05021508.mseed,30.09999990463257,30.33981,0.23980951309204102,0.23980951309204102
02260201.mseed,30.200000047683716,30.43803,0.23803019523620605,0.23803019523620605
11271131.mseed,30.09999990463257,30.337696,0.23769617080688477,0.23769617080688477
06012254.mseed,30.700000047683716,30.463844,-0.23615574836730957,0.23615574836730957
03191350.mseed,30.700000047683716,30.464903,-0.23509716987609863,0.23509716987609863
05030914.mseed,30.700000047683716,30.465183,-0.2348167896270752,0.2348167896270752
05090611.mseed,30.09999990463257,30.33317,0.2331700325012207,0.2331700325012207
01221406.mseed,30.40000009536743,30.632933,0.23293256759643555,0.23293256759643555
02231505.mseed,30.299999952316284,30.530523,0.23052334785461426,0.23052334785461426
02082306.mseed,30.200000047683716,30.429928,0.22992777824401855,0.22992777824401855
05022201.mseed,30.200000047683716,30.429554,0.2295539379119873,0.2295539379119873
05192024.mseed,30.5,30.270508,-0.2294921875,0.2294921875
02260509.mseed,30.200000047683716,30.428934,0.22893404960632324,0.22893404960632324
05020431.mseed,30.59999990463257,30.371443,-0.22855710983276367,0.22855710983276367
04302034.mseed,30.200000047683716,30.426788,0.22678828239440918,0.22678828239440918
01042052.mseed,30.59999990463257,30.376852,-0.22314786911010742,0.22314786911010742
07051153.mseed,30.200000047683716,30.423103,0.22310328483581543,0.22310328483581543
01311105.mseed,30.59999990463257,30.379398,-0.22060155868530273,0.22060155868530273
10250512.mseed,30.700000047683716,30.481194,-0.21880650520324707,0.21880650520324707
05071613.mseed,30.200000047683716,30.41647,0.21646952629089355,0.21646952629089355
12262325.mseed,30.5,30.716057,0.21605682373046875,0.21605682373046875
06242114.mseed,30.200000047683716,30.414371,0.2143714427947998,0.2143714427947998
02071511.mseed,30.299999952316284,30.513666,0.21366620063781738,0.21366620063781738
09250946.mseed,30.299999952316284,30.512503,0.21250271797180176,0.21250271797180176
10241905.mseed,30.59999990463257,30.810669,0.21066904067993164,0.21066904067993164
06221152.mseed,30.200000047683716,30.408138,0.20813822746276855,0.20813822746276855
05291948.mseed,30.299999952316284,30.507488,0.2074882984161377,0.2074882984161377
11181154.mseed,30.5,30.295498,-0.20450210571289062,0.20450210571289062
05150113.mseed,30.200000047683716,30.404121,0.20412135124206543,0.20412135124206543
06201012.mseed,30.299999952316284,30.500315,0.20031476020812988,0.20031476020812988
08010408.mseed,30.700000047683716,30.501184,-0.19881558418273926,0.19881558418273926
05101009.mseed,30.200000047683716,30.397089,0.19708895683288574,0.19708895683288574
06030722.mseed,30.5,30.304094,-0.1959056854248047,0.1959056854248047
05010057.mseed,30.200000047683716,30.395378,0.19537806510925293,0.19537806510925293
05021642.mseed,30.299999952316284,30.494799,0.19479870796203613,0.19479870796203613
06301312.mseed,30.5,30.309679,-0.1903209686279297,0.1903209686279297
05010517.mseed,30.200000047683716,30.388351,0.18835139274597168,0.18835139274597168
12311917.mseed,30.700000047683716,30.511845,-0.1881554126739502,0.1881554126739502
08301156.mseed,30.299999952316284,30.488117,0.18811726570129395,0.18811726570129395
05050034.mseed,30.59999990463257,30.412245,-0.18775510787963867,0.18775510787963867
05220032.mseed,30.200000047683716,30.387192,0.18719172477722168,0.18719172477722168
04302159.mseed,30.299999952316284,30.485146,0.18514561653137207,0.18514561653137207
04180719.mseed,30.59999990463257,30.41753,-0.18246984481811523,0.18246984481811523
03171707.mseed,30.59999990463257,30.4199,-0.1800990104675293,0.1800990104675293
04282135.mseed,30.200000047683716,30.377201,0.1772010326385498,0.1772010326385498
12211829.mseed,30.200000047683716,30.3769,0.17689967155456543,0.17689967155456543
04301121.mseed,30.299999952316284,30.476711,0.1767113208770752,0.1767113208770752
04031646.mseed,29.59999990463257,29.775318,0.17531824111938477,0.17531824111938477
01230433.mseed,30.299999952316284,30.474123,0.17412304878234863,0.17412304878234863
05241804.mseed,30.700000047683716,30.526003,-0.173997163772583,0.173997163772583
11192229.mseed,30.299999952316284,30.473885,0.17388463020324707,0.17388463020324707
10200454.mseed,30.299999952316284,30.472122,0.17212224006652832,0.17212224006652832
08082248.mseed,30.299999952316284,30.470367,0.17036747932434082,0.17036747932434082
06151842.mseed,30.40000009536743,30.569185,0.16918516159057617,0.16918516159057617
02180547.mseed,30.5,30.332924,-0.16707611083984375,0.16707611083984375
05152240.mseed,30.59999990463257,30.432957,-0.16704320907592773,0.16704320907592773
11170737.mseed,30.40000009536743,30.566584,0.16658353805541992,0.16658353805541992
02270433.mseed,30.299999952316284,30.465843,0.16584324836730957,0.16584324836730957
05040018.mseed,30.700000047683716,30.534685,-0.1653149127960205,0.1653149127960205
11232014.mseed,30.59999990463257,30.437016,-0.16298437118530273,0.16298437118530273
05012026.mseed,30.700000047683716,30.538576,-0.161423921585083,0.161423921585083
04292030.mseed,30.59999990463257,30.441917,-0.1580824851989746,0.1580824851989746
05072214.mseed,30.299999952316284,30.455032,0.15503239631652832,0.15503239631652832
02260231.mseed,30.700000047683716,30.545395,-0.15460515022277832,0.15460515022277832
05011438.mseed,30.299999952316284,30.454468,0.15446782112121582,0.15446782112121582
01061937.mseed,30.5,30.349693,-0.15030670166015625,0.15030670166015625
04301221.mseed,30.200000047683716,30.349667,0.14966654777526855,0.14966654777526855
09030405.mseed,30.40000009536743,30.250515,-0.14948511123657227,0.14948511123657227
01092211.mseed,30.09999990463257,30.248917,0.14891672134399414,0.14891672134399414
12220620.mseed,30.700000047683716,30.552473,-0.14752697944641113,0.14752697944641113
10040922.mseed,30.299999952316284,30.446629,0.14662861824035645,0.14662861824035645
08071331.mseed,30.09999990463257,30.245773,0.14577341079711914,0.14577341079711914
04152328.mseed,30.59999990463257,30.454521,-0.1454787254333496,0.1454787254333496
01051038.mseed,30.299999952316284,30.44487,0.14487004280090332,0.14487004280090332
04301218.mseed,30.200000047683716,30.342451,0.14245104789733887,0.14245104789733887
02211626.mseed,30.299999952316284,30.442307,0.14230656623840332,0.14230656623840332
08132010.mseed,30.200000047683716,30.342129,0.14212870597839355,0.14212870597839355
01230435.mseed,30.299999952316284,30.441967,0.1419670581817627,0.1419670581817627
11182152.mseed,30.40000009536743,30.25856,-0.14143991470336914,0.14143991470336914
04302059.mseed,30.59999990463257,30.458685,-0.14131498336791992,0.14131498336791992
05072019.mseed,30.5,30.362389,-0.13761138916015625,0.13761138916015625
03170249.mseed,30.40000009536743,30.53759,0.1375899314880371,0.1375899314880371
01231229.mseed,30.59999990463257,30.462568,-0.13743162155151367,0.13743162155151367
01291331.mseed,30.700000047683716,30.562706,-0.13729405403137207,0.13729405403137207
06232219.mseed,30.700000047683716,30.562954,-0.13704609870910645,0.13704609870910645
02180617.mseed,30.700000047683716,30.563253,-0.13674664497375488,0.13674664497375488
11081817.mseed,30.299999952316284,30.435932,0.13593220710754395,0.13593220710754395
09250839.mseed,30.299999952316284,30.435703,0.13570332527160645,0.13570332527160645
03231807.mseed,30.299999952316284,30.435574,0.1355736255645752,0.1355736255645752
01082302.mseed,30.700000047683716,30.56514,-0.13486027717590332,0.13486027717590332
02231536.mseed,30.700000047683716,30.56517,-0.13482975959777832,0.13482975959777832
06300529.mseed,30.5,30.367508,-0.1324920654296875,0.1324920654296875
01030253.mseed,30.299999952316284,30.43129,0.13128972053527832,0.13128972053527832
01200622.mseed,30.5,30.630348,0.13034820556640625,0.13034820556640625
09131058.mseed,30.40000009536743,30.530222,0.13022184371948242,0.13022184371948242
05011600.mseed,30.09999990463257,30.230213,0.13021326065063477,0.13021326065063477
02080846.mseed,30.59999990463257,30.470398,-0.12960195541381836,0.12960195541381836
09270948.mseed,30.59999990463257,30.47086,-0.12914037704467773,0.12914037704467773
04301022.mseed,30.5,30.37162,-0.12837982177734375,0.12837982177734375
07161549.mseed,30.59999990463257,30.47187,-0.1281294822692871,0.1281294822692871
05150122.mseed,30.59999990463257,30.47197,-0.12803030014038086,0.12803030014038086
05091529.mseed,30.59999990463257,30.473837,-0.12616300582885742,0.12616300582885742
06221151.mseed,30.40000009536743,30.274849,-0.1251511573791504,0.1251511573791504
05020024.mseed,30.40000009536743,30.524778,0.12477827072143555,0.12477827072143555
01130241.mseed,30.59999990463257,30.476961,-0.12303876876831055,0.12303876876831055
01072355.mseed,30.59999990463257,30.477947,-0.12205266952514648,0.12205266952514648
01211715.mseed,30.40000009536743,30.279312,-0.12068796157836914,0.12068796157836914
01211010.mseed,30.700000047683716,30.58041,-0.11959004402160645,0.11959004402160645
01191850.mseed,30.40000009536743,30.519073,0.11907339096069336,0.11907339096069336
05190354.mseed,30.59999990463257,30.481415,-0.11858510971069336,0.11858510971069336
05291925.mseed,30.59999990463257,30.48275,-0.11724996566772461,0.11724996566772461
04211549.mseed,30.5,30.383661,-0.11633872985839844,0.11633872985839844
01050810.mseed,30.40000009536743,30.283733,-0.11626672744750977,0.11626672744750977
05241340.mseed,30.59999990463257,30.483881,-0.1161189079284668,0.1161189079284668
02230623.mseed,30.299999952316284,30.415836,0.11583638191223145,0.11583638191223145
06091713.mseed,30.59999990463257,30.48568,-0.11432027816772461,0.11432027816772461
02151247.mseed,30.59999990463257,30.48699,-0.11300992965698242,0.11300992965698242
12032224.mseed,30.59999990463257,30.489853,-0.11014699935913086,0.11014699935913086
05221119.mseed,30.5,30.3908,-0.10919952392578125,0.10919952392578125
07252348.mseed,30.5,30.391048,-0.10895156860351562,0.10895156860351562
05011157.mseed,30.5,30.39112,-0.10887908935546875,0.10887908935546875
10110803.mseed,30.700000047683716,30.591454,-0.10854649543762207,0.10854649543762207
04290510.mseed,30.5,30.391764,-0.10823631286621094,0.10823631286621094
05041852.mseed,30.299999952316284,30.408197,0.10819745063781738,0.10819745063781738
02192210.mseed,30.59999990463257,30.493435,-0.10656499862670898,0.10656499862670898
01200435.mseed,30.59999990463257,30.496944,-0.10305547714233398,0.10305547714233398
11280302.mseed,30.59999990463257,30.498743,-0.1012568473815918,0.1012568473815918
05141501.mseed,30.5,30.3992,-0.100799560546875,0.100799560546875
07102150.mseed,30.40000009536743,30.301083,-0.09891748428344727,0.09891748428344727
05011733.mseed,30.299999952316284,30.398874,0.09887433052062988,0.09887433052062988
04261239.mseed,30.5,30.403095,-0.09690475463867188,0.09690475463867188
10012206.mseed,30.5,30.404236,-0.09576416015625,0.09576416015625
09182134.mseed,30.59999990463257,30.693344,0.09334421157836914,0.09334421157836914
04292354.mseed,30.40000009536743,30.490631,0.09063100814819336,0.09063100814819336
05032008.mseed,30.59999990463257,30.510715,-0.08928442001342773,0.08928442001342773
05051134.mseed,30.299999952316284,30.38892,0.08891987800598145,0.08891987800598145
11011111.mseed,30.59999990463257,30.513466,-0.08653402328491211,0.08653402328491211
04300413.mseed,30.40000009536743,30.48592,0.08591985702514648,0.08591985702514648
05010919.mseed,30.40000009536743,30.48505,0.08505010604858398,0.08505010604858398
01191255.mseed,30.40000009536743,30.31643,-0.08357095718383789,0.08357095718383789
05031602.mseed,30.5,30.581799,0.08179855346679688,0.08179855346679688
02201132.mseed,30.40000009536743,30.481419,0.08141851425170898,0.08141851425170898
12090816.mseed,30.299999952316284,30.379742,0.0797417163848877,0.0797417163848877
05061458.mseed,30.5,30.579063,0.07906341552734375,0.07906341552734375
04302246.mseed,30.59999990463257,30.522064,-0.07793569564819336,0.07793569564819336
09280529.mseed,30.40000009536743,30.475922,0.07592153549194336,0.07592153549194336
05031251.mseed,30.40000009536743,30.330238,-0.06976175308227539,0.06976175308227539
05090411.mseed,30.40000009536743,30.468746,0.06874608993530273,0.06874608993530273
03151650.mseed,30.59999990463257,30.531696,-0.06830358505249023,0.06830358505249023
05200855.mseed,30.5,30.431946,-0.06805419921875,0.06805419921875
03052305.mseed,30.59999990463257,30.531973,-0.06802701950073242,0.06802701950073242
05010831.mseed,30.299999952316284,30.36747,0.06746983528137207,0.06746983528137207
05080945.mseed,30.40000009536743,30.46677,0.06677007675170898,0.06677007675170898
12060645.mseed,30.5,30.435532,-0.0644683837890625,0.0644683837890625
05081558.mseed,30.40000009536743,30.464222,0.06422185897827148,0.06422185897827148
05081429.mseed,30.40000009536743,30.463184,0.06318426132202148,0.06318426132202148
12111851.mseed,30.5,30.439674,-0.06032562255859375,0.06032562255859375
03181036.mseed,30.5,30.440529,-0.05947113037109375,0.05947113037109375
05011107.mseed,30.5,30.442526,-0.05747413635253906,0.05747413635253906
05041140.mseed,30.40000009536743,30.455498,0.05549764633178711,0.05549764633178711
05282332.mseed,30.5,30.554136,0.05413627624511719,0.05413627624511719
12140503.mseed,30.5,30.446928,-0.05307197570800781,0.05307197570800781
05130505.mseed,30.5,30.447206,-0.05279350280761719,0.05279350280761719
11150101.mseed,30.40000009536743,30.45213,0.052129268646240234,0.052129268646240234
01142119.mseed,30.59999990463257,30.54803,-0.051969051361083984,0.051969051361083984
02200527.mseed,30.200000047683716,30.25113,0.05112910270690918,0.05112910270690918
03111708.mseed,30.799999952316284,30.849419,0.04941868782043457,0.04941868782043457
11112123.mseed,30.5,30.450834,-0.04916572570800781,0.04916572570800781
05120552.mseed,30.5,30.451649,-0.048351287841796875,0.048351287841796875
04110253.mseed,30.5,30.54746,0.04746055603027344,0.04746055603027344
05040823.mseed,30.5,30.453003,-0.0469970703125,0.0469970703125
02161959.mseed,30.200000047683716,30.24683,0.046829938888549805,0.046829938888549805
07180149.mseed,30.5,30.543324,0.043323516845703125,0.043323516845703125
01071805.mseed,30.40000009536743,30.357346,-0.04265451431274414,0.04265451431274414
07160820.mseed,30.40000009536743,30.358177,-0.04182291030883789,0.04182291030883789
02222150.mseed,30.5,30.541313,0.04131317138671875,0.04131317138671875
04190522.mseed,30.5,30.458908,-0.0410919189453125,0.0410919189453125
11221729.mseed,30.40000009536743,30.362888,-0.037111759185791016,0.037111759185791016
05031413.mseed,30.5,30.463198,-0.03680229187011719,0.03680229187011719
01200601.mseed,30.299999952316284,30.336617,0.03661656379699707,0.03661656379699707
01310732.mseed,30.40000009536743,30.43628,0.03627920150756836,0.03627920150756836
05030654.mseed,30.299999952316284,30.33535,0.03535008430480957,0.03535008430480957
10151747.mseed,30.299999952316284,30.265137,-0.03486323356628418,0.03486323356628418
05291212.mseed,30.5,30.466835,-0.03316497802734375,0.03316497802734375
05011543.mseed,30.40000009536743,30.432816,0.03281545639038086,0.03281545639038086
02280859.mseed,30.40000009536743,30.432508,0.03250837326049805,0.03250837326049805
06030422.mseed,30.40000009536743,30.368107,-0.031893253326416016,0.031893253326416016
06221035.mseed,30.5,30.531801,0.03180122375488281,0.03180122375488281
02151635.mseed,30.40000009536743,30.369091,-0.030909061431884766,0.030909061431884766
12110003.mseed,30.09999990463257,30.130096,0.03009653091430664,0.03009653091430664
05010935.mseed,30.40000009536743,30.429699,0.029698848724365234,0.029698848724365234
05071745.mseed,30.5,30.470867,-0.029132843017578125,0.029132843017578125
05030724.mseed,30.299999952316284,30.326881,0.02688145637512207,0.02688145637512207
10270744.mseed,30.299999952316284,30.274057,-0.025942564010620117,0.025942564010620117
05071807.mseed,30.40000009536743,30.42586,0.025859355926513672,0.025859355926513672
06220658.mseed,30.40000009536743,30.423424,0.02342367172241211,0.02342367172241211
05162201.mseed,30.299999952316284,30.32335,0.023350954055786133,0.023350954055786133
05130527.mseed,30.40000009536743,30.422653,0.02265310287475586,0.02265310287475586
01091742.mseed,30.5,30.478619,-0.021381378173828125,0.021381378173828125
04252112.mseed,30.5,30.478653,-0.0213470458984375,0.0213470458984375
03131714.mseed,30.299999952316284,30.280296,-0.01970362663269043,0.01970362663269043
11170446.mseed,30.5,30.519047,0.019046783447265625,0.019046783447265625
05080652.mseed,30.5,30.518059,0.01805877685546875,0.01805877685546875
05062326.mseed,30.40000009536743,30.418055,0.018054485321044922,0.018054485321044922
01110314.mseed,30.5,30.51801,0.018009185791015625,0.018009185791015625
05012250.mseed,30.5,30.516777,0.01677703857421875,0.01677703857421875
04302358.mseed,30.40000009536743,30.415798,0.015798091888427734,0.015798091888427734
12232225.mseed,30.59999990463257,30.584269,-0.015731334686279297,0.015731334686279297
10211300.mseed,30.299999952316284,30.315159,0.015158891677856445,0.015158891677856445
04260846.mseed,30.5,30.514019,0.014019012451171875,0.014019012451171875
05101839.mseed,30.40000009536743,30.38842,-0.01157999038696289,0.01157999038696289
04202318.mseed,30.40000009536743,30.389336,-0.01066446304321289,0.01066446304321289
02131454.mseed,30.40000009536743,30.409245,0.009244441986083984,0.009244441986083984
02230932.mseed,30.40000009536743,30.40907,0.009068965911865234,0.009068965911865234
12201043.mseed,30.40000009536743,30.40844,0.00843954086303711,0.00843954086303711
06010404.mseed,30.5,30.491634,-0.008365631103515625,0.008365631103515625
01161227.mseed,30.299999952316284,30.308346,0.008345842361450195,0.008345842361450195
04180541.mseed,30.40000009536743,30.391869,-0.00813150405883789,0.00813150405883789
04150010.mseed,30.40000009536743,30.39432,-0.005680561065673828,0.005680561065673828
02211109.mseed,30.299999952316284,30.305443,0.00544285774230957,0.00544285774230957
05020150.mseed,30.40000009536743,30.404804,0.004804134368896484,0.004804134368896484
02071752.mseed,30.5,30.495295,-0.0047054290771484375,0.0047054290771484375
05220335.mseed,30.5,30.504665,0.004665374755859375,0.004665374755859375
05011132.mseed,30.40000009536743,30.397295,-0.002705097198486328,0.002705097198486328
05131152.mseed,30.40000009536743,30.397833,-0.002167224884033203,0.002167224884033203
01272228.mseed,30.40000009536743,30.398228,-0.0017724037170410156,0.0017724037170410156
